UPID,Flipkart_URL
17617309,https://www.flipkart.com/saanjh-women-kurta-pyjama-dupatta-set/p/itmb90bbcf526e94?pid=ETHGFSHMQB8FEBYV&lid=LSTETHGFSHMQB8FEBYV0GUOSA&marketplace=FLIPKART&q=Saanjh+Red+Cotton+Suit+Set+&store=clo&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=429803db-5952-49a2-8455-d2f9857b7dc1.ETHGFSHMQB8FEBYV.SEARCH&ppt=sp&ppn=sp&ssid=q59j5xrrq80000001622528234154&qH=2a4b4afc2b94c9c0
16894459,https://www.flipkart.com/i-voc-solid-men-brown-chino-shorts/p/itm037e774c72d3e?pid=SRTFZE7DGYVZW2FC&lid=LSTSRTFZE7DGYVZW2FCEQIROC&marketplace=FLIPKART&store=clo%2Fvua%2Fe8g%2Fkc7&srno=b_1_8&otracker=browse&fm=organic&iid=1904e24c-8f80-4abe-aa38-6b0c88443d7d.SRTFZE7DGYVZW2FC.SEARCH&ppt=browse&ppn=browse&ssid=00zydxii3k0000001622529043934
17338949,https://www.flipkart.com/urbano-plus-regular-men-grey-jeans/p/itm39b8ad4a7f1da?pid=JEAFW2YECY4AYWUM&lid=LSTJEAFW2YECY4AYWUM1R7HWR&marketplace=FLIPKART&q=Urbano+Plus&store=clo&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=7313df05-4aaf-42c5-aee0-9d93f9843e7f.JEAFW2YECY4AYWUM.SEARCH&ppt=pp&ppn=pp&ssid=pn6qo6bw4w0000001622529143605&qH=1d4aa5fd602e4367
17563050,https://www.flipkart.com/cotrel-regular-fit-women-black-trousers/p/itmc18452d16436c?pid=TROGYEJPD7GSZHAF&lid=LSTTROGYEJPD7GSZHAFD4WEIV&marketplace=FLIPKART&sattr[]=color&st=color
16925923,https://www.flipkart.com/inspire-slim-fit-men-black-trousers/p/itmfdyxb8rf7gfan?pid=TROFDYKY5YFJNB82&lid=LSTTROFDYKY5YFJNB82J6BYIG&marketplace=FLIPKART&store=clo%2Fvua%2Fmle%2Flhk&srno=b_1_40&otracker=browse&fm=organic&iid=a07a8998-453a-4b16-86fc-c1a328091e1f.TROFDYKY5YFJNB82.SEARCH&ssid=054xqw59fk0000001615934717585
16952422,https://www.flipkart.com/gespo-men-solid-casual-yellow-shirt/p/itm5c6e36c419f9e?pid=SHTFNSFBVCKVKGFC&lid=LSTSHTFNSFBVCKVKGFCFNDJKI&marketplace=FLIPKART&q=GESPO+Yellow+Solid+Casual+Shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=96376763-b2a3-45ec-bb22-bd6c148d0d00.SHTFNSFBVCKVKGFC.SEARCH&ppt=sp&ppn=sp&ssid=wil2fpvzts0000001622531209176&qH=c6b540d9d3db5442
16525266,https://www.flipkart.com/force-10-liberty-boys-lace-formal-boots/p/itmfhgczfbqybem8?pid=KSSF3EMWBGCPG4JB&lid=LSTKSSF3EMWBGCPG4JBXNTGCB&marketplace=FLIPKART&store=osp&srno=b_1_8&otracker=browse&fm=organic&iid=089cc750-3da0-446d-8a4a-40e28c2646df.KSSF3EMWBGCPG4JB.SEARCH&ppt=browse&ppn=browse&ssid=hh9vguzc1s0000001622531279328
17097766,https://www.flipkart.com/janasya-women-printed-a-line-kurta/p/itmb6a23d5f07dfd?pid=KTAFSEQA9F9S6FCA&lid=LSTKTAFSEQA9F9S6FCAQX3T18&marketplace=FLIPKART&q=Janasya&store=clo&srno=s_1_30&otracker=search&otracker1=search&fm=SEARCH&iid=cf2dd2d7-b8bd-4261-a42f-d67ab8d6efda.KTAFSEQA9F9S6FCA.SEARCH&ppt=sp&ppn=sp&ssid=twe54wexc00000001622531404265&qH=dfc9668a5965bb9e
17602247,https://www.flipkart.com/tissu-women-printed-straight-kurta/p/itm405b4f887afdd?pid=KTAGFYPUHTUDSXFY&lid=LSTKTAGFYPUHTUDSXFYRHNE1A&marketplace=FLIPKART&q=Tissu+printed+rayon+Straight+Kurti&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_22&otracker=search&otracker1=search&fm=SEARCH&iid=9750b373-96b5-434e-b4fd-27418b9bec86.KTAGFYPUHTUDSXFY.SEARCH&ppt=sp&ppn=sp&ssid=m8xbz1oogw0000001622531518915&qH=9f7218e6634929c0
16816184,https://www.flipkart.com/gentino-striped-men-polo-neck-multicolor-t-shirt/p/itm25dbee164010c?pid=TSHFP4WS4C3GR5WP&lid=LSTTSHFP4WS4C3GR5WPZZT1CV&marketplace=FLIPKART&q=Gentino&store=clo%2Fash&srno=s_1_1&otracker=search&otracker1=search&fm=SEARCH&iid=38b11a1a-d2aa-49e3-9a92-38df6e6c33ac.TSHFP4WS4C3GR5WP.SEARCH&ppt=sp&ppn=sp&ssid=z0nmjqbgi80000001622532206022&qH=7ac506ac2dff7d53
17611368,https://www.flipkart.com/ishin-women-embroidered-flared-kurta/p/itm9f9bc5ac54ff2?pid=KTAFVFQQUPKGYCYP&lid=LSTKTAFVFQQUPKGYCYPA3BRFZ&marketplace=FLIPKART&q=Peach+Cotton+Anarkali+Kurta+Ishin&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_18&otracker=search&otracker1=search&fm=SEARCH&iid=eb3912ce-79dc-43f3-b3ea-6aadec087140.KTAFVFQQUPKGYCYP.SEARCH&ppt=sp&ppn=sp&ssid=0srbpacqe80000001622532530825&qH=b547a49baef5cb63
16952433,https://www.flipkart.com/gespo-striped-men-round-neck-light-green-black-t-shirt/p/itm86d1983eeff8d?pid=TSHFVGC2H6BSXHPH&lid=LSTTSHFVGC2H6BSXHPHPJYSXS&marketplace=FLIPKART&q=++GESPO&store=clo%2Fash%2Fank%2Fedy&srno=s_1_2&otracker=search&otracker1=search&fm=SEARCH&iid=6bf7409e-ba5b-402c-b650-e84bc43d5c37.TSHFVGC2H6BSXHPH.SEARCH&ppt=sp&ppn=sp&ssid=1zgtcxfbq80000001622532590587&qH=9a562f21f8910772
